id,basePeriod,datasetCode,datetime,lowerBound,notes,recordSource,upperBound,value,missingReason,country,region,sex
141,,VC_IHR_PSRC,2017-01-01T00:00:00.000Z,,Inquiry processes for intentional homicide closed with a proposal of indictment in the Criminal Police disaggregated by sex and age based on health data on causes of death linked to intentional homicide (Statistics Portugal).,Data revised by national authorities in response to the Pre-Publication of the Global Study on Homicide 2023,,0.44,,Portugal,,Female
142,,VC_IHR_PSRC,2020-01-01T00:00:00.000Z,,Inquiry processes for intentional homicide closed with a proposal of indictment in the Criminal Police disaggregated by sex and age based on health data on causes of death linked to intentional homicide (Statistics Portugal).,Data revised by national authorities in response to the Pre-Publication of the Global Study on Homicide 2023,,0.96,,Portugal,,Male
143,,VC_IHR_PSRC,2010-01-01T00:00:00.000Z,,Inquiry processes for intentional homicide closed with a proposal of indictment in the Criminal Police disaggregated by sex and age based on health data on causes of death linked to intentional homicide (Statistics Portugal).,Data revised by national authorities in response to the Pre-Publication of the Global Study on Homicide 2023,,0.75,,Portugal,,Female
144,,VC_IHR_PSRC,2014-01-01T00:00:00.000Z,,Inquiry processes for intentional homicide closed with a proposal of indictment in the Criminal Police disaggregated by sex and age based on health data on causes of death linked to intentional homicide (Statistics Portugal).,Data revised by national authorities in response to the Pre-Publication of the Global Study on Homicide 2023,,0.89,,Portugal,,Male
145,,VC_IHR_PSRC,2010-01-01T00:00:00.000Z,,Inquiry processes for intentional homicide closed with a proposal of indictment in the Criminal Police disaggregated by sex and age based on health data on causes of death linked to intentional homicide (Statistics Portugal).,Data revised by national authorities in response to the Pre-Publication of the Global Study on Homicide 2023,,1.63,,Portugal,,Male
146,,VC_IHR_PSRC,2015-01-01T00:00:00.000Z,,Inquiry processes for intentional homicide closed with a proposal of indictment in the Criminal Police disaggregated by sex and age based on health data on causes of death linked to intentional homicide (Statistics Portugal).,Data revised by national authorities in response to the Pre-Publication of the Global Study on Homicide 2023,,0.58,,Portugal,,Female
147,,VC_IHR_PSRC,2016-01-01T00:00:00.000Z,,Inquiry processes for intentional homicide closed with a proposal of indictment in the Criminal Police disaggregated by sex and age based on health data on causes of death linked to intentional homicide (Statistics Portugal).,Data revised by national authorities in response to the Pre-Publication of the Global Study on Homicide 2023,,0.34,,Portugal,,Female
148,,VC_IHR_PSRC,2017-01-01T00:00:00.000Z,,Inquiry processes for intentional homicide closed with a proposal of indictment in the Criminal Police disaggregated by sex and age based on health data on causes of death linked to intentional homicide (Statistics Portugal).,Data revised by national authorities in response to the Pre-Publication of the Global Study on Homicide 2023,,1.06,,Portugal,,Male
149,,VC_IHR_PSRC,2018-01-01T00:00:00.000Z,,Inquiry processes for intentional homicide closed with a proposal of indictment in the Criminal Police disaggregated by sex and age based on health data on causes of death linked to intentional homicide (Statistics Portugal).,Data revised by national authorities in response to the Pre-Publication of the Global Study on Homicide 2023,,1.1,,Portugal,,Male
150,,VC_IHR_PSRC,2013-01-01T00:00:00.000Z,,Inquiry processes for intentional homicide closed with a proposal of indictment in the Criminal Police disaggregated by sex and age based on health data on causes of death linked to intentional homicide (Statistics Portugal).,Data revised by national authorities in response to the Pre-Publication of the Global Study on Homicide 2023,,1.85,,Portugal,,Male
151,,VC_IHR_PSRC,2015-01-01T00:00:00.000Z,,Inquiry processes for intentional homicide closed with a proposal of indictment in the Criminal Police disaggregated by sex and age based on health data on causes of death linked to intentional homicide (Statistics Portugal).,Data revised by national authorities in response to the Pre-Publication of the Global Study on Homicide 2023,,1.39,,Portugal,,Male
152,,VC_IHR_PSRC,2016-01-01T00:00:00.000Z,,Inquiry processes for intentional homicide closed with a proposal of indictment in the Criminal Police disaggregated by sex and age based on health data on causes of death linked to intentional homicide (Statistics Portugal).,Data revised by national authorities in response to the Pre-Publication of the Global Study on Homicide 2023,,0.97,,Portugal,,Male
153,,VC_IHR_PSRC,2019-01-01T00:00:00.000Z,,Inquiry processes for intentional homicide closed with a proposal of indictment in the Criminal Police disaggregated by sex and age based on health data on causes of death linked to intentional homicide (Statistics Portugal).,Data revised by national authorities in response to the Pre-Publication of the Global Study on Homicide 2023,,0.82,,Portugal,,Male
154,,VC_IHR_PSRC,2013-01-01T00:00:00.000Z,,Inquiry processes for intentional homicide closed with a proposal of indictment in the Criminal Police disaggregated by sex and age based on health data on causes of death linked to intentional homicide (Statistics Portugal).,Data revised by national authorities in response to the Pre-Publication of the Global Study on Homicide 2023,,0.95,,Portugal,,Female
155,,VC_IHR_PSRC,2014-01-01T00:00:00.000Z,,Inquiry processes for intentional homicide closed with a proposal of indictment in the Criminal Police disaggregated by sex and age based on health data on causes of death linked to intentional homicide (Statistics Portugal).,Data revised by national authorities in response to the Pre-Publication of the Global Study on Homicide 2023,,0.88,,Portugal,,Female
156,,VC_IHR_PSRC,2013-01-01T00:00:00.000Z,,"9 victims of homicide this year were reported under the category \""sex not reported\""",Data revised by national authorities in response to the Pre-Publication of the Global Study on Homicide 2023,,5.24,,Colombia,,Female
157,,VC_IHR_PSRC,2014-01-01T00:00:00.000Z,,Inquiry processes for intentional homicide closed with a proposal of indictment in the Criminal Police,Data revised by national authorities in response to the Pre-Publication of the Global Study on Homicide 2023,,0.88,,Portugal,,Total
158,,VC_IHR_PSRC,2016-01-01T00:00:00.000Z,,Inquiry processes for intentional homicide closed with a proposal of indictment in the Criminal Police,Data revised by national authorities in response to the Pre-Publication of the Global Study on Homicide 2023,,0.64,,Portugal,,Total
159,,VC_IHR_PSRC,2013-01-01T00:00:00.000Z,,Inquiry processes for intentional homicide closed with a proposal of indictment in the Criminal Police,Data revised by national authorities in response to the Pre-Publication of the Global Study on Homicide 2023,,1.38,,Portugal,,Total
160,,VC_IHR_PSRC,2010-01-01T00:00:00.000Z,,Inquiry processes for intentional homicide closed with a proposal of indictment in the Criminal Police,Data revised by national authorities in response to the Pre-Publication of the Global Study on Homicide 2023,,1.17,,Portugal,,Total
161,,VC_IHR_PSRC,2019-01-01T00:00:00.000Z,,Inquiry processes for intentional homicide closed with a proposal of indictment in the Criminal Police,Data revised by national authorities in response to the Pre-Publication of the Global Study on Homicide 2023,,0.71,,Portugal,,Total
162,,VC_IHR_PSRC,2012-01-01T00:00:00.000Z,,Inquiry processes for intentional homicide closed with a proposal of indictment in the Criminal Police,Data revised by national authorities in response to the Pre-Publication of the Global Study on Homicide 2023,,1.16,,Portugal,,Total
163,,VC_IHR_PSRC,2018-01-01T00:00:00.000Z,,Inquiry processes for intentional homicide closed with a proposal of indictment in the Criminal Police,Data revised by national authorities in response to the Pre-Publication of the Global Study on Homicide 2023,,0.78,,Portugal,,Total
164,,VC_IHR_PSRC,2011-01-01T00:00:00.000Z,,Inquiry processes for intentional homicide closed with a proposal of indictment in the Criminal Police,Data revised by national authorities in response to the Pre-Publication of the Global Study on Homicide 2023,,1.08,,Portugal,,Total
165,,VC_IHR_PSRC,2020-01-01T00:00:00.000Z,,Inquiry processes for intentional homicide closed with a proposal of indictment in the Criminal Police,Data revised by national authorities in response to the Pre-Publication of the Global Study on Homicide 2023,,0.78,,Portugal,,Total
166,,VC_IHR_PSRC,2015-01-01T00:00:00.000Z,,Inquiry processes for intentional homicide closed with a proposal of indictment in the Criminal Police,Data revised by national authorities in response to the Pre-Publication of the Global Study on Homicide 2023,,0.96,,Portugal,,Total
167,,VC_IHR_PSRC,2017-01-01T00:00:00.000Z,,Inquiry processes for intentional homicide closed with a proposal of indictment in the Criminal Police,Data revised by national authorities in response to the Pre-Publication of the Global Study on Homicide 2023,,0.74,,Portugal,,Total
168,,VC_IHR_PSRC,2024-01-01T00:00:00.000Z,,Seg\u00fan Organismo Investigaci\u00f3n Judicial,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,17.12,,Costa Rica,,Total
169,,VC_IHR_PSRC,2024-01-01T00:00:00.000Z,,"In Japan's crime statistics, \""homicide\"" does not include \""robbery-homicide\"". Therefore, we will not provide a response for 1.4.1.2, 1.4.1.2a, and 1.4.1.2b for this year, and we will also revise our previous responses to \""no answer\"".Note that our previous responses for 1.2.1, 1.2.1a, and 1.2.1b did not include 1.4.1.2, 1.4.1.2a, and 1.4.1.2b, so the numbers for 1.2.1, 1.2.1a, and 1.2.1b will remain unchanged.",National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,0.23,,Japan,,Total
170,,VC_IHR_PSRC,2024-01-01T00:00:00.000Z,,Mortality statistics (Causes of Death Registry),National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,1.76,,Estonia,,Total
171,,VC_IHR_PSRC,2024-01-01T00:00:00.000Z,,Para el valor revisado del 2022 ya se han sumado los casos de feminicidio.,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,6.88,,Paraguay,,Total
172,,VC_IHR_PSRC,2023-01-01T00:00:00.000Z,,"Source: German Police Crime Statistics (PCS; table 91 \u2013 keys 010000, 020000, 221000). Included are data on victims of completed acts of murder (sect. 211 PC), manslaughter (sect. 212 PC), less serious case of manslaughter (sect. 213 PC), killing a person at the person's own request (sect. 216 PC), and bodily injury resulting in death (sects. 227, 231 PC); excluded are data on victims of non-intentional homicide, assisting or instigating suicide, illegal feticide and other acts leading to death or intending to cause death, as listed under 1.1.1.",National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,0.91,,Germany,,Total
173,,VC_IHR_PSRC,2022-01-01T00:00:00.000Z,,Los totales pueden no coincidir con la suma de varones y mujeres debido a que el total inluye los casos en los que no se especific\u00f3 el sexo de la v\u00edctima.,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,25.88,,Mexico,,Total
174,,VC_IHR_PSRC,2022-01-01T00:00:00.000Z,,"Para el a\u00f1o 2021 hay un total de 08 victimas que no se ha logrado determinar el sexo,Para el a\u00f1o 2019 hay un total de 41 victimas que no se ha logrado determinar el sexo, esto se suma al total de hombres y mujeres, haciendo la cantidad de 2398. Para el a\u00f1o 2020 existe un total de 24 registros no determinados",National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,7.9,,El Salvador,,Total
175,,VC_IHR_PSRC,2022-01-01T00:00:00.000Z,,"Para el 2022 se registraron 3 casos sin datos de sexo, Para el 2021 Se registraron 5 casos sin datos de sexo, Para el 2020 Se registraron 3 casos sin dato del sexo, Para el 2019 se registro 1 caso sin dato, habra una diferencia.",National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,34.97,,Honduras,,Total
176,,VC_IHR_PSRC,2024-01-01T00:00:00.000Z,,"Para el a\u00f1o 2024, se registraron 4 casos sin datos del sexo. Para el a\u00f1o 2023, se registraron 6 casos sin datos sexo. Para el 2022 se registraron 3 casos sin datos de sexo, Para el 2021 Se registraron 5 casos sin datos de sexo, Para el 2020 Se registraron 3 casos sin dato del sexo, Para el 2019 se registr\u00f3 1 caso sin dato; habr\u00e1 una diferencia.",National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,23.92,,Honduras,,Total
177,,VC_IHR_PSRC,2024-01-01T00:00:00.000Z,,"In 2024, there were 721 victims whose sex was not identified because the perpetrators were still under investigation",National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,0.41,,Indonesia,,Total
178,,VC_IHR_PSRC,2024-01-01T00:00:00.000Z,,Refers to total victims for murder.,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,0.17,,Singapore,,Total
179,,VC_IHR_PSRC,2023-01-01T00:00:00.000Z,,2 - sex unknow,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,0.8,,Poland,,Total
180,,VC_IHR_PSRC,2024-01-01T00:00:00.000Z,,4 - sex unknow,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,0.68,,Poland,,Total
181,,VC_IHR_PSRC,2022-01-01T00:00:00.000Z,,Mortality statistics (Causes of Death Registry),National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,1.48,,Estonia,,Total
182,,VC_IHR_PSRC,2024-01-01T00:00:00.000Z,,Para las siguientes gestiones se tiene que el sexo es ideterminado: 2021=19; 2022=34; 2023=27 Y 2024=23.,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,3.65,,Bolivia (Plurinational State of),,Total
183,,VC_IHR_PSRC,2023-01-01T00:00:00.000Z,,The calculation method of homicide victims has been revised. Revised data further back in time is available.,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,0.84,,Denmark,,Total
184,,VC_IHR_PSRC,2024-01-01T00:00:00.000Z,,"As the \""death as a result of legal interventions and legal killing carried out during self-defense\"" data for the crime title Intentional Homicide is defined as out of scope in the ICCS and there is no such distinction in the Security Law Enforcement Transactions Project (EKIP) database, therefore all Intentional Homicide data is given. In addition, within the scope of terrorist incidents, the number of incidents involving martyred security forces and martyred civilians are also given. It was stated by the relevant institution that changes between 2022 and 2023 could be related to the earthquake disaster that occurred in our country on February 06, 2023 and affected our 10 provinces. Because, some files commenced after this earthquake were recorded as intentional homicide.",National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,2.41,,Türkiye,,Total
185,,VC_IHR_PSRC,2024-01-01T00:00:00.000Z,,Criminal incidents and Hostilities Israel Police and National Insurance data including information on victims of terror attacks *Data does not include victims of murder due to hostile acts against security forces,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,3.72,,Israel,,Total
186,,VC_IHR_PSRC,2022-01-01T00:00:00.000Z,,"In year 2021, including one infanticide case in which the sex of victim is unknown.",National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,0.4,,"China, Hong Kong Special Administrative Region",,Total
187,,VC_IHR_PSRC,2023-01-01T00:00:00.000Z,,"Note: 2021-2023 estimates are not comparable to previous years. Starting in 2021, values are estimates with confidence intervals. Confidence intervals can be provided. Summing 1.2.1a and 1.2.1b may not equal 1.2.1 due to rounding. For 2019 and 2020, victim totals include cases where victim-offender relationship and weapon information may be missing and are therefore higher than the totals in 1.3 and 1.5. For 2021 and 2022, victim totals do not count multiple victim-offender relationships and multiple weapons separately. However, totals in 1.3 and 1.5 count all victim-offender relationships and multiple weapons in an offense. Therefore, totals in 1.2.1 will be lower than the totals in 1.3 and 1.5.",National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,5.76,,United States of America,,Total
