id,basePeriod,datasetCode,datetime,lowerBound,notes,recordSource,upperBound,value,missingReason,country,region,sex
4460,,VC_IHR_PSRCN,1993-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Montserrat,,Male
4461,,VC_IHR_PSRCN,1999-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Montserrat,,Male
4462,,VC_IHR_PSRCN,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Montserrat,,Male
4463,,VC_IHR_PSRCN,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Montserrat,,Male
4464,,VC_IHR_PSRCN,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Montserrat,,Male
4465,,VC_IHR_PSRCN,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Montserrat,,Male
4466,,VC_IHR_PSRCN,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Montserrat,,Male
4467,,VC_IHR_PSRCN,1994-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Montserrat,,Male
4468,,VC_IHR_PSRCN,1991-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Montserrat,,Male
4469,,VC_IHR_PSRCN,1997-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Montserrat,,Male
4470,,VC_IHR_PSRCN,2012-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Montserrat,,Male
4471,,VC_IHR_PSRCN,1990-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Montserrat,,Male
4472,,VC_IHR_PSRCN,1995-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Montserrat,,Male
4473,,VC_IHR_PSRCN,1990-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,British Virgin Islands,,Male
4474,,VC_IHR_PSRCN,2006-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Cayman Islands,,Male
4475,,VC_IHR_PSRCN,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Dominica,,Male
4476,,VC_IHR_PSRCN,1995-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Turks and Caicos Islands,,Male
4477,,VC_IHR_PSRCN,1993-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Anguilla,,Male
4478,,VC_IHR_PSRCN,1992-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Bermuda,,Male
4479,,VC_IHR_PSRCN,1994-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,British Virgin Islands,,Male
4480,,VC_IHR_PSRCN,1999-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,British Virgin Islands,,Male
4481,,VC_IHR_PSRCN,1997-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Turks and Caicos Islands,,Male
4482,,VC_IHR_PSRCN,1990-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Antigua and Barbuda,,Male
4483,,VC_IHR_PSRCN,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Bermuda,,Male
4484,,VC_IHR_PSRCN,1990-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Aruba,,Male
4485,,VC_IHR_PSRCN,1993-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,British Virgin Islands,,Male
4486,,VC_IHR_PSRCN,1992-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,British Virgin Islands,,Male
4487,,VC_IHR_PSRCN,2005-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2,,Qatar,,Male
4488,,VC_IHR_PSRCN,2014-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2,,Turks and Caicos Islands,,Male
4489,,VC_IHR_PSRCN,1994-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2,,Cayman Islands,,Male
4490,,VC_IHR_PSRCN,2005-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2,,Bermuda,,Male
4491,,VC_IHR_PSRCN,1995-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2,,British Virgin Islands,,Male
4492,,VC_IHR_PSRCN,1990-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2,,Cayman Islands,,Male
4493,,VC_IHR_PSRCN,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2,,Aruba,,Male
4494,,VC_IHR_PSRCN,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2,,Aruba,,Male
4495,,VC_IHR_PSRCN,1997-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2,,Cayman Islands,,Male
4496,,VC_IHR_PSRCN,1995-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2,,Cayman Islands,,Male
4497,,VC_IHR_PSRCN,2007-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2,,Iceland,,Male
4498,,VC_IHR_PSRCN,1991-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2,,Cayman Islands,,Male
4499,,VC_IHR_PSRCN,1996-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2,,British Virgin Islands,,Male
4500,,VC_IHR_PSRCN,1996-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2,,Luxembourg,,Male
4501,,VC_IHR_PSRCN,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2,,Cayman Islands,,Male
4502,,VC_IHR_PSRCN,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2,,Turks and Caicos Islands,,Male
4503,,VC_IHR_PSRCN,1993-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2,,Cayman Islands,,Male
4504,,VC_IHR_PSRCN,2009-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2,,Turks and Caicos Islands,,Male
4505,,VC_IHR_PSRCN,2014-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2,,Aruba,,Male
4506,,VC_IHR_PSRCN,2011-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2,,Aruba,,Male
4507,,VC_IHR_PSRCN,1992-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2,,Montserrat,,Male
4508,,VC_IHR_PSRCN,2006-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,4,,Qatar,,Male
4509,,VC_IHR_PSRCN,2012-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,4,,Seychelles,,Male
4510,,VC_IHR_PSRCN,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,4,,Qatar,,Male
4511,,VC_IHR_PSRCN,2008-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,4,,Aruba,,Male
4512,,VC_IHR_PSRCN,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,4,,Aruba,,Male
4513,,VC_IHR_PSRCN,2010-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,4,,Aruba,,Male
4514,,VC_IHR_PSRCN,2011-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,4,,Qatar,,Male
4515,,VC_IHR_PSRCN,2006-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,4,,Aruba,,Male
4516,,VC_IHR_PSRCN,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,4,,Qatar,,Male
4517,,VC_IHR_PSRCN,2008-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,4,,Cayman Islands,,Male
4518,,VC_IHR_PSRCN,1994-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,4,,Antigua and Barbuda,,Male
4519,,VC_IHR_PSRCN,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,4,,Antigua and Barbuda,,Male
4520,,VC_IHR_PSRCN,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,4,,Saint Kitts and Nevis,,Male
4521,,VC_IHR_PSRCN,1993-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,4,,Antigua and Barbuda,,Male
4522,,VC_IHR_PSRCN,2010-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,4,,Qatar,,Male
4523,,VC_IHR_PSRCN,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,4,,Cayman Islands,,Male
4524,,VC_IHR_PSRCN,1997-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,4,,Saint Kitts and Nevis,,Male
4525,,VC_IHR_PSRCN,2008-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,237,,Poland,,Male
4526,,VC_IHR_PSRCN,1996-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,610,,Poland,,Male
4527,,VC_IHR_PSRCN,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,479,,Poland,,Male
4528,,VC_IHR_PSRCN,2006-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,350,,Poland,,Male
4529,,VC_IHR_PSRCN,1991-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,581,,Poland,,Male
4530,,VC_IHR_PSRCN,1999-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,557,,Poland,,Male
4531,,VC_IHR_PSRCN,2014-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,195,,Poland,,Male
4532,,VC_IHR_PSRCN,2007-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,409,,Poland,,Male
4533,,VC_IHR_PSRCN,2012-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,298,,Poland,,Male
4534,,VC_IHR_PSRCN,2011-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,290,,Poland,,Male
4535,,VC_IHR_PSRCN,2013-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,219,,Poland,,Male
4536,,VC_IHR_PSRCN,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,512,,Poland,,Male
4537,,VC_IHR_PSRCN,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,457,,Poland,,Male
4538,,VC_IHR_PSRCN,1993-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,657,,Poland,,Male
4539,,VC_IHR_PSRCN,1992-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,640,,Poland,,Male
4540,,VC_IHR_PSRCN,2009-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,275,,Poland,,Male
4541,,VC_IHR_PSRCN,1995-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,615,,Poland,,Male
4542,,VC_IHR_PSRCN,2005-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,411,,Poland,,Male
4543,,VC_IHR_PSRCN,2010-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,266,,Poland,,Male
4544,,VC_IHR_PSRCN,1994-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,669,,Poland,,Male
4545,,VC_IHR_PSRCN,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,557,,Poland,,Male
4546,,VC_IHR_PSRCN,1990-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,462,,Poland,,Male
4547,,VC_IHR_PSRCN,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,626,,Poland,,Male
4548,,VC_IHR_PSRCN,2005-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,516,,Cuba,,Male
4549,,VC_IHR_PSRCN,1993-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,619,,Cuba,,Male
4550,,VC_IHR_PSRCN,1998-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,631,,Cuba,,Male
4551,,VC_IHR_PSRCN,2010-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,379,,Cuba,,Male
4552,,VC_IHR_PSRCN,1996-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,566,,Cuba,,Male
4553,,VC_IHR_PSRCN,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,476,,Cuba,,Male
4554,,VC_IHR_PSRCN,2009-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,412,,Cuba,,Male
4555,,VC_IHR_PSRCN,1997-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,584,,Cuba,,Male
4556,,VC_IHR_PSRCN,2007-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,429,,Cuba,,Male
4557,,VC_IHR_PSRCN,2011-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,402,,Cuba,,Male
4558,,VC_IHR_PSRCN,2006-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,443,,Cuba,,Male
4559,,VC_IHR_PSRCN,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,514,,Cuba,,Male
4560,,VC_IHR_PSRCN,1992-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,497,,Cuba,,Male
4561,,VC_IHR_PSRCN,1995-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,643,,Cuba,,Male
4562,,VC_IHR_PSRCN,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,489,,Cuba,,Male
4563,,VC_IHR_PSRCN,2008-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,395,,Cuba,,Male
4564,,VC_IHR_PSRCN,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,432,,Cuba,,Male
4565,,VC_IHR_PSRCN,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,446,,Cuba,,Male
4566,,VC_IHR_PSRCN,1999-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,450,,Cuba,,Male
4567,,VC_IHR_PSRCN,2012-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,483,,Cuba,,Male
4568,,VC_IHR_PSRCN,2013-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,527,,Cuba,,Male
4569,,VC_IHR_PSRCN,1994-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,690,,Cuba,,Male
4570,,VC_IHR_PSRCN,2013-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,28,,Saint Lucia,,Male
4571,,VC_IHR_PSRCN,2009-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,33,,Saint Lucia,,Male
4572,,VC_IHR_PSRCN,1990-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,9,,Saint Lucia,,Male
4573,,VC_IHR_PSRCN,2010-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,38,,Saint Lucia,,Male
4574,,VC_IHR_PSRCN,2014-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,34,,Saint Lucia,,Male
4575,,VC_IHR_PSRCN,1998-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,12,,Saint Lucia,,Male
4576,,VC_IHR_PSRCN,2011-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,39,,Saint Lucia,,Male
4577,,VC_IHR_PSRCN,1996-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,11,,Saint Lucia,,Male
4578,,VC_IHR_PSRCN,1999-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,14,,Saint Lucia,,Male
4579,,VC_IHR_PSRCN,1995-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,13,,Saint Lucia,,Male
4580,,VC_IHR_PSRCN,2012-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,33,,Saint Lucia,,Male
4581,,VC_IHR_PSRCN,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,21,,Saint Lucia,,Male
4582,,VC_IHR_PSRCN,1992-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,11,,Saint Lucia,,Male
4583,,VC_IHR_PSRCN,1997-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,8,,Saint Lucia,,Male
4584,,VC_IHR_PSRCN,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,35,,Saint Lucia,,Male
4585,,VC_IHR_PSRCN,1991-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,7,,Saint Lucia,,Male
4586,,VC_IHR_PSRCN,1994-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,7,,Saint Lucia,,Male
4587,,VC_IHR_PSRCN,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,34,,Saint Lucia,,Male
4588,,VC_IHR_PSRCN,1993-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,8,,Saint Lucia,,Male
4589,,VC_IHR_PSRCN,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,33,,Saint Lucia,,Male
4590,,VC_IHR_PSRCN,1993-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,17,,Ireland,,Male
4591,,VC_IHR_PSRCN,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,29,,Ireland,,Male
4592,,VC_IHR_PSRCN,1999-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,32,,Ireland,,Male
4593,,VC_IHR_PSRCN,1996-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,24,,Ireland,,Male
4594,,VC_IHR_PSRCN,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,29,,Ireland,,Male
4595,,VC_IHR_PSRCN,2009-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,43,,Ireland,,Male
4596,,VC_IHR_PSRCN,1992-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,20,,Ireland,,Male
4597,,VC_IHR_PSRCN,1990-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,15,,Ireland,,Male
4598,,VC_IHR_PSRCN,1991-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,15,,Ireland,,Male
4599,,VC_IHR_PSRCN,1995-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,37,,Ireland,,Male
4600,,VC_IHR_PSRCN,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,44,,Ireland,,Male
4601,,VC_IHR_PSRCN,1997-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,27,,Ireland,,Male
4602,,VC_IHR_PSRCN,1994-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,20,,Ireland,,Male
4603,,VC_IHR_PSRCN,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,25,,Ireland,,Male
4604,,VC_IHR_PSRCN,1998-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,32,,Ireland,,Male
4605,,VC_IHR_PSRCN,2005-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,44,,Ireland,,Male
4606,,VC_IHR_PSRCN,2008-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,41,,Ireland,,Male
4607,,VC_IHR_PSRCN,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,41,,Ireland,,Male
4608,,VC_IHR_PSRCN,2007-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,67,,Ireland,,Male
4609,,VC_IHR_PSRCN,2006-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,46,,Ireland,,Male
4610,,VC_IHR_PSRCN,1997-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,3871,,Venezuela (Bolivarian Republic of),,Male
4611,,VC_IHR_PSRCN,2010-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,12291,,Venezuela (Bolivarian Republic of),,Male
4612,,VC_IHR_PSRCN,1993-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,3984,,Venezuela (Bolivarian Republic of),,Male
4613,,VC_IHR_PSRCN,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,9121,,Venezuela (Bolivarian Republic of),,Male
4614,,VC_IHR_PSRCN,2011-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,13293,,Venezuela (Bolivarian Republic of),,Male
4615,,VC_IHR_PSRCN,2012-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,15131,,Venezuela (Bolivarian Republic of),,Male
4616,,VC_IHR_PSRCN,2005-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,9408,,Venezuela (Bolivarian Republic of),,Male
4617,,VC_IHR_PSRCN,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,7476,,Venezuela (Bolivarian Republic of),,Male
4618,,VC_IHR_PSRCN,2009-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,13223,,Venezuela (Bolivarian Republic of),,Male
4619,,VC_IHR_PSRCN,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,10652,,Venezuela (Bolivarian Republic of),,Male
4620,,VC_IHR_PSRCN,1994-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,4404,,Venezuela (Bolivarian Republic of),,Male
4621,,VC_IHR_PSRCN,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,8772,,Venezuela (Bolivarian Republic of),,Male
4622,,VC_IHR_PSRCN,1992-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,3034,,Venezuela (Bolivarian Republic of),,Male
4623,,VC_IHR_PSRCN,2006-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,11587,,Venezuela (Bolivarian Republic of),,Male
4624,,VC_IHR_PSRCN,1998-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,4175,,Venezuela (Bolivarian Republic of),,Male
4625,,VC_IHR_PSRCN,1996-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,4605,,Venezuela (Bolivarian Republic of),,Male
4626,,VC_IHR_PSRCN,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,7502,,Venezuela (Bolivarian Republic of),,Male
4627,,VC_IHR_PSRCN,1999-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,5552,,Venezuela (Bolivarian Republic of),,Male
4628,,VC_IHR_PSRCN,1990-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2287,,Venezuela (Bolivarian Republic of),,Male
4629,,VC_IHR_PSRCN,2007-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,12484,,Venezuela (Bolivarian Republic of),,Male
4630,,VC_IHR_PSRCN,1997-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,29,,Austria,,Male
4631,,VC_IHR_PSRCN,2006-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,32,,Austria,,Male
4632,,VC_IHR_PSRCN,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,27,,Austria,,Male
4633,,VC_IHR_PSRCN,1991-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,56,,Austria,,Male
4634,,VC_IHR_PSRCN,1998-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,43,,Austria,,Male
4635,,VC_IHR_PSRCN,1993-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,45,,Austria,,Male
4636,,VC_IHR_PSRCN,1992-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,54,,Austria,,Male
4637,,VC_IHR_PSRCN,2005-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,30,,Austria,,Male
4638,,VC_IHR_PSRCN,1995-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,40,,Austria,,Male
4639,,VC_IHR_PSRCN,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,28,,Austria,,Male
4640,,VC_IHR_PSRCN,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,27,,Austria,,Male
4641,,VC_IHR_PSRCN,1994-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,36,,Austria,,Male
4642,,VC_IHR_PSRCN,1999-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,28,,Austria,,Male
4643,,VC_IHR_PSRCN,1996-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,48,,Austria,,Male
4644,,VC_IHR_PSRCN,2009-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,23,,Austria,,Male
4645,,VC_IHR_PSRCN,2008-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,29,,Austria,,Male
4646,,VC_IHR_PSRCN,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,28,,Austria,,Male
4647,,VC_IHR_PSRCN,1990-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,49,,Austria,,Male
4648,,VC_IHR_PSRCN,2007-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,21,,Austria,,Male
4649,,VC_IHR_PSRCN,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,27,,Austria,,Male
4650,,VC_IHR_PSRCN,1991-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,55,,Switzerland,,Male
4651,,VC_IHR_PSRCN,1997-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,48,,Switzerland,,Male
4652,,VC_IHR_PSRCN,2005-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,38,,Switzerland,,Male
4653,,VC_IHR_PSRCN,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,37,,Switzerland,,Male
4654,,VC_IHR_PSRCN,2007-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,25,,Switzerland,,Male
4655,,VC_IHR_PSRCN,1992-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,51,,Switzerland,,Male
4656,,VC_IHR_PSRCN,2006-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,22,,Switzerland,,Male
4657,,VC_IHR_PSRCN,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,49,,Switzerland,,Male
4658,,VC_IHR_PSRCN,1999-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,51,,Switzerland,,Male
4659,,VC_IHR_PSRCN,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,34,,Switzerland,,Male
4660,,VC_IHR_PSRCN,1998-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,46,,Switzerland,,Male
4661,,VC_IHR_PSRCN,1990-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,59,,Switzerland,,Male
4662,,VC_IHR_PSRCN,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,40,,Switzerland,,Male
4663,,VC_IHR_PSRCN,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,30,,Switzerland,,Male
4664,,VC_IHR_PSRCN,2008-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,29,,Switzerland,,Male
4665,,VC_IHR_PSRCN,1994-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,39,,Switzerland,,Male
4666,,VC_IHR_PSRCN,1995-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,42,,Switzerland,,Male
4667,,VC_IHR_PSRCN,1993-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,61,,Switzerland,,Male
4668,,VC_IHR_PSRCN,1996-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,52,,Switzerland,,Male
4669,,VC_IHR_PSRCN,2014-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2245,,Thailand,,Male
4670,,VC_IHR_PSRCN,2011-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2862,,Thailand,,Male
4671,,VC_IHR_PSRCN,2008-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,3448,,Thailand,,Male
4672,,VC_IHR_PSRCN,2007-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,3839,,Thailand,,Male
4673,,VC_IHR_PSRCN,1996-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,3734,,Thailand,,Male
4674,,VC_IHR_PSRCN,1998-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,4550,,Thailand,,Male
4675,,VC_IHR_PSRCN,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,5482,,Thailand,,Male
4676,,VC_IHR_PSRCN,1995-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,3830,,Thailand,,Male
