"IndicatorCode","Indicator","ValueType","ParentLocationCode","ParentLocation","Location.type","SpatialDimValueCode","Location","Period.type","Period","IsLatestYear","Dim1.type","Dim1","Dim1ValueCode","Dim2.type","Dim2","Dim2ValueCode","Dim3.type","Dim3","Dim3ValueCode","DataSourceDimValueCode","DataSource","FactValueNumericPrefix","FactValueNumeric","FactValueUoM","FactValueNumericLowPrefix","FactValueNumericLow","FactValueNumericHighPrefix","FactValueNumericHigh","Value","FactValueTranslationID","FactComments","Language","DateModified","Region Name","M49 Code","Sub-region Name"
"WHOSIS_000001","Life expectancy at birth (years)","text","EMR","Eastern Mediterranean","Country","MAR","Morocco","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,72.62,NA,NA,72.09,NA,73.21,"72.6 [72.1-73.2]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",504,"Northern Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AMR","Americas","Country","VCT","Saint Vincent and the Grenadines","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,72.56,NA,NA,72.18,NA,73.04,"72.6 [72.2-73.0]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",670,"Latin America and the Caribbean"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","SYC","Seychelles","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,72.57,NA,NA,72.25,NA,73.02,"72.6 [72.2-73.0]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",690,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AMR","Americas","Country","SUR","Suriname","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,72.7,NA,NA,71.91,NA,73.75,"72.7 [71.9-73.7]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",740,"Latin America and the Caribbean"
"WHOSIS_000001","Life expectancy at birth (years)","text","WPR","Western Pacific","Country","TON","Tonga","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,72.72,NA,NA,72.07,NA,73.52,"72.7 [72.1-73.5]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Oceania",776,"Polynesia"
"WHOSIS_000001","Life expectancy at birth (years)","text","AMR","Americas","Country","GRD","Grenada","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,72.77,NA,NA,72.04,NA,73.54,"72.8 [72.0-73.5]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",308,"Latin America and the Caribbean"
"WHOSIS_000001","Life expectancy at birth (years)","text","AMR","Americas","Country","JAM","Jamaica","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,72.77,NA,NA,72.25,NA,73.61,"72.8 [72.2-73.6]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",388,"Latin America and the Caribbean"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","STP","Sao Tome and Principe","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,72.81,NA,NA,72.37,NA,73.36,"72.8 [72.4-73.4]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",678,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","WPR","Western Pacific","Country","MYS","Malaysia","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,72.81,NA,NA,72.63,NA,73.04,"72.8 [72.6-73.0]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",458,"South-eastern Asia"
"WHOSIS_000001","Life expectancy at birth (years)","text","EUR","Europe","Country","ROU","Romania","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,72.76,NA,NA,72.73,NA,72.87,"72.8 [72.7-72.9]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Europe",642,"Eastern Europe"
"WHOSIS_000001","Life expectancy at birth (years)","text","EUR","Europe","Country","EST","Estonia","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,72.83,NA,NA,72.71,NA,73.01,"72.8 [72.7-73.0]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Europe",233,"Northern Europe"
"WHOSIS_000001","Life expectancy at birth (years)","text","EUR","Europe","Country","SRB","Serbia","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,72.81,NA,NA,72.77,NA,72.92,"72.8 [72.8-72.9]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Europe",688,"Southern Europe"
"WHOSIS_000001","Life expectancy at birth (years)","text","EUR","Europe","Country","AZE","Azerbaijan","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,72.91,NA,NA,72.51,NA,73.38,"72.9 [72.5-73.4]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",31,"Western Asia"
"WHOSIS_000001","Life expectancy at birth (years)","text","EUR","Europe","Country","MKD","North Macedonia","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,NA,72.64,NA,73.42,"73.0 [72.6-73.4]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Europe",807,"Southern Europe"
"WHOSIS_000001","Life expectancy at birth (years)","text","EUR","Europe","Country","ARM","Armenia","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,72.98,NA,NA,72.71,NA,73.38,"73.0 [72.7-73.4]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",51,"Western Asia"
"WHOSIS_000001","Life expectancy at birth (years)","text","SEAR","South-East Asia","Country","BGD","Bangladesh","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,73.1,NA,NA,72.42,NA,73.83,"73.1 [72.4-73.8]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",50,"Southern Asia"
"WHOSIS_000001","Life expectancy at birth (years)","text","EUR","Europe","Country","BLR","Belarus","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,73.12,NA,NA,72.67,NA,73.71,"73.1 [72.7-73.7]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Europe",112,"Eastern Europe"
"WHOSIS_000001","Life expectancy at birth (years)","text","EMR","Eastern Mediterranean","Country","IRN","Iran (Islamic Republic of)","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,73.08,NA,NA,72.89,NA,73.31,"73.1 [72.9-73.3]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",364,"Southern Asia"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","CPV","Cabo Verde","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,73.16,NA,NA,72.6,NA,73.79,"73.2 [72.6-73.8]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",132,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AMR","Americas","Country","PRY","Paraguay","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,73.16,NA,NA,72.65,NA,73.74,"73.2 [72.7-73.7]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",600,"Latin America and the Caribbean"
"WHOSIS_000001","Life expectancy at birth (years)","text","EUR","Europe","Country","LVA","Latvia","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,73.2,NA,NA,73.12,NA,73.34,"73.2 [73.1-73.3]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Europe",428,"Northern Europe"
"WHOSIS_000001","Life expectancy at birth (years)","text","AMR","Americas","Country","DOM","Dominican Republic","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,73.32,NA,NA,72.72,NA,73.96,"73.3 [72.7-74.0]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",214,"Latin America and the Caribbean"
"WHOSIS_000001","Life expectancy at birth (years)","text","AMR","Americas","Country","BLZ","Belize","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,73.32,NA,NA,72.95,NA,73.79,"73.3 [72.9-73.8]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",84,"Latin America and the Caribbean"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","MUS","Mauritius","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,73.42,NA,NA,73.05,NA,73.83,"73.4 [73.1-73.8]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",480,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AMR","Americas","Country","BHS","Bahamas","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,73.47,NA,NA,73.04,NA,74.04,"73.5 [73.0-74.0]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",44,"Latin America and the Caribbean"
"WHOSIS_000001","Life expectancy at birth (years)","text","EUR","Europe","Country","TJK","Tajikistan","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,73.5,NA,NA,73,NA,74.03,"73.5 [73.0-74.0]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",762,"Central Asia"
"WHOSIS_000001","Life expectancy at birth (years)","text","EMR","Eastern Mediterranean","Country","PSE","occupied Palestinian territory, including east Jerusalem","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,73.49,NA,NA,73.08,NA,73.9,"73.5 [73.1-73.9]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",275,"Western Asia"
"WHOSIS_000001","Life expectancy at birth (years)","text","EUR","Europe","Country","MDA","Republic of Moldova","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,73.63,NA,NA,73.39,NA,73.99,"73.6 [73.4-74.0]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Europe",498,"Eastern Europe"
"WHOSIS_000001","Life expectancy at birth (years)","text","EMR","Eastern Mediterranean","Country","MAR","Morocco","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,73.71,NA,NA,73.26,NA,74.29,"73.7 [73.3-74.3]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",504,"Northern Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AMR","Americas","Country","CUB","Cuba","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,73.67,NA,NA,73.38,NA,74.03,"73.7 [73.4-74.0]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",192,"Latin America and the Caribbean"
"WHOSIS_000001","Life expectancy at birth (years)","text","AMR","Americas","Country","USA","United States of America","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,73.72,NA,NA,73.68,NA,73.82,"73.7 [73.7-73.8]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",840,"Northern America"
"WHOSIS_000001","Life expectancy at birth (years)","text","WPR","Western Pacific","Country","VNM","Viet Nam","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,73.8,NA,NA,73.15,NA,74.45,"73.8 [73.2-74.4]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",704,"South-eastern Asia"
"WHOSIS_000001","Life expectancy at birth (years)","text","EMR","Eastern Mediterranean","Country","BHR","Bahrain","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,73.82,NA,NA,73.59,NA,74.18,"73.8 [73.6-74.2]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",48,"Western Asia"
"WHOSIS_000001","Life expectancy at birth (years)","text","EUR","Europe","Country","HRV","Croatia","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,73.78,NA,NA,73.68,NA,73.91,"73.8 [73.7-73.9]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Europe",191,"Southern Europe"
"WHOSIS_000001","Life expectancy at birth (years)","text","SEAR","South-East Asia","Country","BTN","Bhutan","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,73.93,NA,NA,73.25,NA,74.75,"73.9 [73.2-74.8]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",64,"Southern Asia"
"WHOSIS_000001","Life expectancy at birth (years)","text","EMR","Eastern Mediterranean","Country","IRQ","Iraq","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,73.91,NA,NA,73.36,NA,74.65,"73.9 [73.4-74.6]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",368,"Western Asia"
"WHOSIS_000001","Life expectancy at birth (years)","text","WPR","Western Pacific","Country","MNG","Mongolia","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,73.86,NA,NA,73.56,NA,74.25,"73.9 [73.6-74.2]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",496,"Eastern Asia"
"WHOSIS_000001","Life expectancy at birth (years)","text","EUR","Europe","Country","KAZ","Kazakhstan","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,73.94,NA,NA,73.73,NA,74.19,"73.9 [73.7-74.2]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",398,"Central Asia"
"WHOSIS_000001","Life expectancy at birth (years)","text","AMR","Americas","Country","ECU","Ecuador","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,73.96,NA,NA,73.45,NA,74.55,"74.0 [73.4-74.5]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",218,"Latin America and the Caribbean"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","SYC","Seychelles","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,74.01,NA,NA,73.75,NA,74.43,"74.0 [73.8-74.4]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",690,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","EUR","Europe","Country","CZE","Czechia","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,74.01,NA,NA,73.97,NA,74.11,"74.0 [74.0-74.1]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Europe",203,"Eastern Europe"
"WHOSIS_000001","Life expectancy at birth (years)","text","EMR","Eastern Mediterranean","Country","TUN","Tunisia","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,74.07,NA,NA,73.59,NA,74.7,"74.1 [73.6-74.7]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",788,"Northern Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","EUR","Europe","Country","UZB","Uzbekistan","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,74.11,NA,NA,73.71,NA,74.55,"74.1 [73.7-74.6]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",860,"Central Asia"
"WHOSIS_000001","Life expectancy at birth (years)","text","EUR","Europe","Country","LTU","Lithuania","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,74.13,NA,NA,74.06,NA,74.25,"74.1 [74.1-74.2]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Europe",440,"Northern Europe"
"WHOSIS_000001","Life expectancy at birth (years)","text","SEAR","South-East Asia","Country","LKA","Sri Lanka","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,74.16,NA,NA,73,NA,75.72,"74.2 [73.0-75.7]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",144,"Southern Asia"
"WHOSIS_000001","Life expectancy at birth (years)","text","EMR","Eastern Mediterranean","Country","LBY","Libya","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,74.21,NA,NA,73.56,NA,74.88,"74.2 [73.6-74.9]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",434,"Northern Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","EMR","Eastern Mediterranean","Country","LBN","Lebanon","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,74.34,NA,NA,73.77,NA,74.9,"74.3 [73.8-74.9]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",422,"Western Asia"
"WHOSIS_000001","Life expectancy at birth (years)","text","EUR","Europe","Country","RUS","Russian Federation","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,74.34,NA,NA,74.28,NA,74.4,"74.3 [74.3-74.4]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Europe",643,"Eastern Europe"
"WHOSIS_000001","Life expectancy at birth (years)","text","AMR","Americas","Country","PAN","Panama","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,74.35,NA,NA,73.72,NA,75.07,"74.4 [73.7-75.1]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",591,"Latin America and the Caribbean"
"WHOSIS_000001","Life expectancy at birth (years)","text","EUR","Europe","Country","ALB","Albania","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,74.36,NA,NA,73.87,NA,74.86,"74.4 [73.9-74.9]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Europe",8,"Southern Europe"
"WHOSIS_000001","Life expectancy at birth (years)","text","EMR","Eastern Mediterranean","Country","SYR","Syrian Arab Republic","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,74.39,NA,NA,73.85,NA,75.2,"74.4 [73.9-75.2]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",760,"Western Asia"
"WHOSIS_000001","Life expectancy at birth (years)","text","EMR","Eastern Mediterranean","Country","BHR","Bahrain","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,74.38,NA,NA,74.13,NA,74.72,"74.4 [74.1-74.7]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",48,"Western Asia"
"WHOSIS_000001","Life expectancy at birth (years)","text","EUR","Europe","Country","HUN","Hungary","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,74.4,NA,NA,74.36,NA,74.49,"74.4 [74.4-74.5]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Europe",348,"Eastern Europe"
"WHOSIS_000001","Life expectancy at birth (years)","text","AMR","Americas","Country","LCA","Saint Lucia","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,74.47,NA,NA,73.82,NA,75.39,"74.5 [73.8-75.4]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",662,"Latin America and the Caribbean"
"WHOSIS_000001","Life expectancy at birth (years)","text","SEAR","South-East Asia","Country","MDV","Maldives","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,74.51,NA,NA,74.09,NA,75.02,"74.5 [74.1-75.0]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",462,"Southern Asia"
"WHOSIS_000001","Life expectancy at birth (years)","text","AMR","Americas","Country","COL","Colombia","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,74.53,NA,NA,74.08,NA,75.07,"74.5 [74.1-75.1]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",170,"Latin America and the Caribbean"
"WHOSIS_000001","Life expectancy at birth (years)","text","EUR","Europe","Country","SVK","Slovakia","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,74.51,NA,NA,74.45,NA,74.62,"74.5 [74.5-74.6]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Europe",703,"Eastern Europe"
"WHOSIS_000001","Life expectancy at birth (years)","text","SEAR","South-East Asia","Country","BGD","Bangladesh","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,74.56,NA,NA,74,NA,75.22,"74.6 [74.0-75.2]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",50,"Southern Asia"
"WHOSIS_000001","Life expectancy at birth (years)","text","EMR","Eastern Mediterranean","Country","JOR","Jordan","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,74.57,NA,NA,74.09,NA,75.13,"74.6 [74.1-75.1]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",400,"Western Asia"
"WHOSIS_000001","Life expectancy at birth (years)","text","AMR","Americas","Country","ARG","Argentina","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,74.57,NA,NA,74.45,NA,74.77,"74.6 [74.4-74.8]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",32,"Latin America and the Caribbean"
"WHOSIS_000001","Life expectancy at birth (years)","text","AMR","Americas","Country","MEX","Mexico","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,74.69,NA,NA,74.51,NA,74.89,"74.7 [74.5-74.9]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",484,"Latin America and the Caribbean"
"WHOSIS_000001","Life expectancy at birth (years)","text","EUR","Europe","Country","MNE","Montenegro","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,74.71,NA,NA,74.51,NA,74.98,"74.7 [74.5-75.0]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Europe",499,"Southern Europe"
"WHOSIS_000001","Life expectancy at birth (years)","text","EMR","Eastern Mediterranean","Country","IRN","Iran (Islamic Republic of)","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,74.71,NA,NA,74.57,NA,74.94,"74.7 [74.6-74.9]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",364,"Southern Asia"
"WHOSIS_000001","Life expectancy at birth (years)","text","AMR","Americas","Country","PER","Peru","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,74.81,NA,NA,74.32,NA,75.31,"74.8 [74.3-75.3]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",604,"Latin America and the Caribbean"
"WHOSIS_000001","Life expectancy at birth (years)","text","EUR","Europe","Country","BIH","Bosnia and Herzegovina","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,74.85,NA,NA,74.51,NA,75.45,"74.8 [74.5-75.5]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Europe",70,"Southern Europe"
"WHOSIS_000001","Life expectancy at birth (years)","text","SEAR","South-East Asia","Country","BTN","Bhutan","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,74.88,NA,NA,74.16,NA,75.53,"74.9 [74.2-75.5]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",64,"Southern Asia"
"WHOSIS_000001","Life expectancy at birth (years)","text","EMR","Eastern Mediterranean","Country","OMN","Oman","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,74.86,NA,NA,74.58,NA,75.27,"74.9 [74.6-75.3]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",512,"Western Asia"
"WHOSIS_000001","Life expectancy at birth (years)","text","WPR","Western Pacific","Country","CHN","China","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,74.95,NA,NA,74.43,NA,75.61,"75.0 [74.4-75.6]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",156,"Eastern Asia"
"WHOSIS_000001","Life expectancy at birth (years)","text","AMR","Americas","Country","NIC","Nicaragua","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,75.03,NA,NA,74.63,NA,75.52,"75.0 [74.6-75.5]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",558,"Latin America and the Caribbean"
"WHOSIS_000001","Life expectancy at birth (years)","text","EUR","Europe","Country","BGR","Bulgaria","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,74.98,NA,NA,74.88,NA,75.15,"75.0 [74.9-75.1]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Europe",100,"Eastern Europe"
"WHOSIS_000001","Life expectancy at birth (years)","text","AMR","Americas","Country","URY","Uruguay","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,74.98,NA,NA,74.86,NA,75.14,"75.0 [74.9-75.1]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",858,"Latin America and the Caribbean"
"WHOSIS_000001","Life expectancy at birth (years)","text","AMR","Americas","Country","BRB","Barbados","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,75.12,NA,NA,74.47,NA,75.86,"75.1 [74.5-75.9]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",52,"Latin America and the Caribbean"
"WHOSIS_000001","Life expectancy at birth (years)","text","EMR","Eastern Mediterranean","Country","BHR","Bahrain","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,75.09,NA,NA,74.83,NA,75.43,"75.1 [74.8-75.4]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",48,"Western Asia"
"WHOSIS_000001","Life expectancy at birth (years)","text","AMR","Americas","Country","ATG","Antigua and Barbuda","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,75.21,NA,NA,NA,NA,NA,"75.2",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",28,"Latin America and the Caribbean"
"WHOSIS_000001","Life expectancy at birth (years)","text","AMR","Americas","Country","TTO","Trinidad and Tobago","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,75.15,NA,NA,74.42,NA,76.18,"75.2 [74.4-76.2]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",780,"Latin America and the Caribbean"
